2024-02-23 13:15:13,342 INFO logger has been initialized
2024-02-23 13:15:14,196 DEBUG Class Game=<class 'game.Game.Game'> initializing....
2024-02-23 13:15:14,198 DEBUG Class SceneHandler=<class 'game.SceneHandler.SceneHandler'> initializing....
2024-02-23 13:15:14,198 DEBUG Importing scenes...
2024-02-23 13:15:14,198 DEBUG Mapsdirectory: os.listdir(mapsDirectory)=['TestMaps']
2024-02-23 13:15:14,198 DEBUG Fetching maps from folder='TestMaps' 
 Current Map: mapModulePath='gamedata.Maps.TestMaps.TestMap1'
2024-02-23 13:15:14,203 DEBUG Creating properties for tile name='yellow'. 
2024-02-23 13:15:14,203 DEBUG Creating properties for tile name='blue'. 
2024-02-23 13:15:14,204 DEBUG Creating properties for tile name='black'. 
2024-02-23 13:15:14,204 DEBUG Creating properties for tile name='orange'. 
2024-02-23 13:15:14,204 DEBUG Creating properties for tile name='white'. 
2024-02-23 13:15:14,204 DEBUG Creating properties for tile name='purple'. 
2024-02-23 13:15:14,204 DEBUG Creating properties for tile name='green'. 
2024-02-23 13:15:14,205 DEBUG Creating properties for tile name='red'. 
2024-02-23 13:15:14,205 DEBUG Loading map module: mapModule=<module 'gamedata.Maps.TestMaps.TestMap1' from 'C:\\Users\\david\\Documents\\GitHub\\pygameRPG\\pygameRPG\\gamedata\\Maps\\TestMaps\\TestMap1.py'>
2024-02-23 13:15:14,205 DEBUG Class TileMap=<class 'game.utils.TileMap.TileMap'> initializing....
2024-02-23 13:15:14,205 DEBUG tile_map=(('N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N'), ('Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y'), ('B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B'), ('G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G'), ('W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W', 'W'), ('P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P'), ('O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'), ('R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R'))
2024-02-23 13:15:14,205 DEBUG xvalue=0, yvalue=0, layerNumber=0
2024-02-23 13:15:21,444 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:21,467 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,489 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,514 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,536 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,558 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,580 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,604 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,626 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,651 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,674 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,696 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,720 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,741 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,765 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,787 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,809 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,830 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,854 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,876 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,898 DEBUG CURRENT FPS: 43.668121337890625
2024-02-23 13:15:21,921 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,945 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,968 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:21,990 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,012 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,035 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,056 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,079 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,102 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,124 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,145 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,169 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,191 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,214 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,237 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,259 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,281 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,305 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,326 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,348 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:22,371 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,394 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,416 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,438 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,461 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,484 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,507 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,529 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,555 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,575 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,598 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,620 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,642 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,665 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,687 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,710 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,733 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,756 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,779 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,800 DEBUG CURRENT FPS: 44.24778747558594
2024-02-23 13:15:22,824 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:22,845 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:22,867 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:22,889 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:22,911 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:22,934 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:22,956 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:22,980 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:23,000 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:23,024 DEBUG CURRENT FPS: 44.4444465637207
2024-02-23 13:15:23,046 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,069 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,093 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,115 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,139 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,160 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,184 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,206 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,229 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,251 DEBUG CURRENT FPS: 44.64285659790039
2024-02-23 13:15:23,275 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,297 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,320 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,342 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,365 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,387 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,411 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,433 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,455 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,479 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,501 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,525 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,547 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,570 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,594 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,616 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,639 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,662 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,684 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,707 DEBUG CURRENT FPS: 44.05286407470703
2024-02-23 13:15:23,730 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,751 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,775 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,797 DEBUG CURRENT FPS: 43.859649658203125
2024-02-23 13:15:23,966 INFO Game method gameHandler.loop=<function loop at 0x000001A4F0DC94E0> has finished running.
